subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
80838,356742,crunchyroll.com,649091,,EP1-Crunchyroll
80838,356743,crunchyroll.com,649093,,EP2-Crunchyroll
80838,356744,crunchyroll.com,649095,,EP3-Crunchyroll
80838,356745,crunchyroll.com,649097,,EP4-Crunchyroll
80838,356746,crunchyroll.com,649099,,EP5-Crunchyroll
80838,356747,crunchyroll.com,649101,,EP6-Crunchyroll
80838,356748,crunchyroll.com,649103,,EP7-Crunchyroll
80838,356749,crunchyroll.com,649105,,EP8-Crunchyroll
80838,356750,crunchyroll.com,649107,,EP9-Crunchyroll
80838,356751,crunchyroll.com,649109,,EP10-Crunchyroll
80838,356752,crunchyroll.com,649111,,EP11-Crunchyroll
80838,356753,crunchyroll.com,649113,,EP12-Crunchyroll
