subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
271151,893874,bilibili.com_cn,BV1G4411A7LS,,EP1-B站大陆
271151,893875,bilibili.com_cn,BV1Xt41157y2,,EP2-B站大陆
271151,893876,bilibili.com_cn,BV1it41137st,,EP3-B站大陆
271151,893877,bilibili.com_cn,BV1zt411A7cZ,,EP4-B站大陆
271151,893878,bilibili.com_cn,BV12t411u7e1,,EP5-B站大陆
271151,893879,bilibili.com_cn,BV1Y4411X7sV,,EP6-B站大陆
271151,893880,bilibili.com_cn,BV1t4411Z77w,,EP7-B站大陆
271151,893881,bilibili.com_cn,BV1u4411r7yV,,EP8-B站大陆
271151,893882,bilibili.com_cn,BV1k4411m72M,,EP9-B站大陆
271151,893883,bilibili.com_cn,BV1P44111739,,EP10-B站大陆
271151,893884,bilibili.com_cn,BV1NJ411N7Ne,,EP11-B站大陆
271151,893885,bilibili.com_cn,BV1SJ41137jU,,EP12-B站大陆
