subject_id,service_id,paid,subject_url_id,subtitle_locales,remark
140001,bilibili.com_cn,2,3461,zh_CN,Re:从零开始的异世界生活 第1期-B站大陆
140001,iqiyi.com,0,a_19rrhaer39,zh_CN,Re:从零开始的异世界生活 第1期-爱奇艺
140001,pptv.com,0,ASoGhOxSwgBj4Uk,zh_CN,Re:从零开始的异世界生活 第1期-PP视频
140001,youku.com,1,z1b7c90e0e4df11e59e2a,zh_CN,Re:从零开始的异世界生活 第1期-优酷
140001,crunchyroll.com,0,269787,ar_SA:de_DE:en_US:es_ES:es_MX:fr_FR:it_IT:pt_BR:ru_RU,Re:从零开始的异世界生活 第1期-Crunchyroll
138053,bilibili.com_cn,0,3498,zh_CN,Anne Happy♪-B站大陆
138053,iqiyi.com,0,a_19rrhak5wl,zh_CN,Anne Happy♪-爱奇艺
138053,pptv.com,0,9EIurBR66iaiaLCXE,zh_CN,Anne Happy♪-PP视频
138053,youku.com,0,z40d31318e43611e5b32f,zh_CN,Anne Happy♪-优酷
138053,crunchyroll.com,0,269777,ar_SA:de_DE:en_US:es_ES:es_MX:fr_FR:it_IT:pt_BR,Anne Happy♪-Crunchyroll
142758,acfun.cn,0,6000335,zh_CN,线上游戏的老婆不可能是女生？-A站
142758,bilibili.com_cn,0,3495,zh_CN,线上游戏的老婆不可能是女生？-B站大陆
142758,iqiyi.com,0,a_19rrhajw3h,zh_CN,线上游戏的老婆不可能是女生？-爱奇艺
142758,v.qq.com,1,gf2u1gmohxo53vq,zh_CN,线上游戏的老婆不可能是女生？-腾讯视频
142758,crunchyroll.com,0,273239,en_US,线上游戏的老婆不可能是女生？-Crunchyroll
