subject_id,service_id,paid,subject_url_id,subtitle_locales,remark
37137,bilibili.com_cn,0,752,zh_CN,TARI TARI-B站大陆
37137,crunchyroll.com,0,246840,en_US,TARI TARI-Crunchyroll
28900,crunchyroll.com,0,234145,en_US:es_ES:es_MX:pt_BR,摇曳百合♪♪ (第2期)-Crunchyroll
41028,crunchyroll.com,0,247344,en_US,三人行必有我妹-Crunchyroll
23686,bilibili.com_cn,0,24755609,zh_CN,刀剑神域 第1期-B站大陆
23686,crunchyroll.com,0,246948,ar_SA:en_US:es_MX:pt_BR,刀剑神域 第1期-Crunchyroll
37154,bilibili.com_cn,0,713,zh_CN,心灵链环-B站大陆
37154,le.com,0,78824,zh_CN,心灵链环-乐视视频
37154,pptv.com,0,t4Ju7FS6KmjLSbE,zh_CN,心灵链环-PP视频
37154,crunchyroll.com,0,246836,en_US:es_MX:pt_BR,心灵链环-Crunchyroll
