subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
211993,925495,bilibili.com_cn,BV1dJ411G7i2,,EP1-B站大陆
211993,925496,bilibili.com_cn,BV1TJ411E7Dt,,EP2-B站大陆
211993,925497,bilibili.com_cn,BV1W7411a7Uf,,EP3-B站大陆
211993,925498,bilibili.com_cn,BV1V7411B7z5,,EP4-B站大陆
211993,925499,bilibili.com_cn,BV187411h72o,,EP5-B站大陆
211993,925500,bilibili.com_cn,BV19741137m3,,EP6-B站大陆
211993,933690,bilibili.com_cn,BV1t7411P7iW,,EP6.5-B站大陆
211993,925501,bilibili.com_cn,BV1H7411N7TJ,,EP7-B站大陆
211993,925502,bilibili.com_cn,BV1iE411W72B,,EP8-B站大陆
211993,925503,bilibili.com_cn,BV1dE411V7cv,,EP9-B站大陆
211993,925504,bilibili.com_cn,BV1DE411P7Y1,,EP10-B站大陆
211993,925505,bilibili.com_cn,BV1d54y1R7st,,EP11-B站大陆
211993,925506,bilibili.com_cn,BV1hQ4y1P7zR,,EP12-B站大陆
