subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
79227,385150,acfun.cn,35248_1705863,,EP1-A站
79227,385151,acfun.cn,35248_1705864,,EP2-A站
79227,385152,acfun.cn,35248_1705865,,EP3-A站
79227,385153,acfun.cn,35248_1705866,,EP4-A站
79227,385154,acfun.cn,35248_1705867,,EP5-A站
79227,385155,acfun.cn,35248_1705868,,EP6-A站
79227,385156,acfun.cn,35248_1705869,,EP7-A站
79227,385157,acfun.cn,35248_1705870,,EP8-A站
79227,385158,acfun.cn,35248_1705871,,EP9-A站
79227,385159,acfun.cn,35248_1705872,,EP10-A站
79227,385160,acfun.cn,35248_1705873,,EP11-A站
79227,385161,acfun.cn,35248_1705874,,EP12-A站
79227,385150,bilibili.com_cn,BV1yx411Q7dv,,EP1-B站大陆
79227,385151,bilibili.com_cn,BV1yx411Q7dv/index_2.html,,EP2-B站大陆
79227,385152,bilibili.com_cn,BV1yx411Q7dv/index_3.html,,EP3-B站大陆
79227,385153,bilibili.com_cn,BV1yx411Q7dv/index_4.html,,EP4-B站大陆
79227,385154,bilibili.com_cn,BV1yx411Q7dv/index_5.html,,EP5-B站大陆
79227,385155,bilibili.com_cn,BV1yx411Q7dv/index_6.html,,EP6-B站大陆
79227,385156,bilibili.com_cn,BV1yx411Q7dv/index_7.html,,EP7-B站大陆
79227,385157,bilibili.com_cn,BV1yx411Q7dv/index_8.html,,EP8-B站大陆
79227,385158,bilibili.com_cn,BV1yx411Q7dv/index_9.html,,EP9-B站大陆
79227,385159,bilibili.com_cn,BV1yx411Q7dv/index_10.html,,EP10-B站大陆
79227,385160,bilibili.com_cn,BV1yx411Q7dv/index_11.html,,EP11-B站大陆
79227,385161,bilibili.com_cn,BV1yx411Q7dv/index_12.html,,EP12-B站大陆
79227,385150,v.qq.com,r0033vz9qwo,,EP1-腾讯视频
79227,385151,v.qq.com,m0033pwr5xg,,EP2-腾讯视频
79227,385152,v.qq.com,j00339z54ek,,EP3-腾讯视频
79227,385153,v.qq.com,g0033bhblht,,EP4-腾讯视频
79227,385154,v.qq.com,f00338y6qwo,,EP5-腾讯视频
79227,385155,v.qq.com,a0033bb21xq,,EP6-腾讯视频
79227,385156,v.qq.com,j0033twvd8g,,EP7-腾讯视频
79227,385157,v.qq.com,f00336jqsrm,,EP8-腾讯视频
79227,385158,v.qq.com,x00337v1rvy,,EP9-腾讯视频
79227,385159,v.qq.com,q0033tvsu4o,,EP10-腾讯视频
79227,385160,v.qq.com,u0033k3icep,,EP11-腾讯视频
79227,385161,v.qq.com,r0033pc973h,,EP12-腾讯视频
79227,385150,crunchyroll.com,653163,,EP1-Crunchyroll
79227,385151,crunchyroll.com,653165,,EP2-Crunchyroll
79227,385152,crunchyroll.com,653167,,EP3-Crunchyroll
79227,385153,crunchyroll.com,653169,,EP4-Crunchyroll
79227,385154,crunchyroll.com,653171,,EP5-Crunchyroll
79227,385155,crunchyroll.com,653173,,EP6-Crunchyroll
79227,385156,crunchyroll.com,653175,,EP7-Crunchyroll
79227,385157,crunchyroll.com,653177,,EP8-Crunchyroll
79227,385158,crunchyroll.com,653179,,EP9-Crunchyroll
79227,385159,crunchyroll.com,653181,,EP10-Crunchyroll
79227,385160,crunchyroll.com,653183,,EP11-Crunchyroll
79227,385161,crunchyroll.com,653185,,EP12-Crunchyroll
