subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
75989,390240,bilibili.com_cn,BV1Ux411K7Nd,,EP1-B站大陆
75989,390241,bilibili.com_cn,BV1Qx411K74F,,EP2-B站大陆
75989,390242,bilibili.com_cn,BV1mx411K7sU,,EP3-B站大陆
75989,390243,bilibili.com_cn,BV1cx411T7Ww,,EP4-B站大陆
75989,390244,bilibili.com_cn,BV1ox411K7wZ,,EP5-B站大陆
75989,390245,bilibili.com_cn,BV1ux411T7He,,EP6-B站大陆
75989,390246,bilibili.com_cn,BV1Px411T7Zh,,EP7-B站大陆
75989,390247,bilibili.com_cn,BV1Jx411T7RQ,,EP8-B站大陆
75989,390248,bilibili.com_cn,BV1Lx411T7L2,,EP9-B站大陆
75989,390249,bilibili.com_cn,BV1bx411T7XX,,EP10-B站大陆
75989,390250,bilibili.com_cn,BV1xx411T7Kr,,EP11-B站大陆
75989,390251,bilibili.com_cn,BV1kx411T7eV,,EP12-B站大陆
75989,395871,bilibili.com_cn,BV1qx411T75D,,EP13-B站大陆
75989,390240,iqiyi.com,v_19rrhvksew,,EP1-爱奇艺
75989,390241,iqiyi.com,v_19rrhuzr4k,,EP2-爱奇艺
75989,390242,iqiyi.com,v_19rrhu9ags,,EP3-爱奇艺
75989,390243,iqiyi.com,v_19rrhtmgpg,,EP4-爱奇艺
75989,390244,iqiyi.com,v_19rrht14ek,,EP5-爱奇艺
75989,390245,iqiyi.com,v_19rrhsf20s,,EP6-爱奇艺
75989,390246,iqiyi.com,v_19rrhrxglw,,EP7-爱奇艺
75989,390247,iqiyi.com,v_19rrhzulhk,,EP8-爱奇艺
75989,390248,iqiyi.com,v_19rrhzh5rw,,EP9-爱奇艺
75989,390249,iqiyi.com,v_19rrhy34kg,,EP10-爱奇艺
75989,390250,iqiyi.com,v_19rrhx2aqo,,EP11-爱奇艺
75989,390251,iqiyi.com,v_19rrhlixac,,EP12-爱奇艺
75989,395871,iqiyi.com,v_19rrhl3qa4,,EP13-爱奇艺
75989,390240,crunchyroll.com,652319,,EP1-Crunchyroll
75989,390241,crunchyroll.com,652321,,EP2-Crunchyroll
75989,390242,crunchyroll.com,652323,,EP3-Crunchyroll
75989,390243,crunchyroll.com,652325,,EP4-Crunchyroll
75989,390244,crunchyroll.com,652327,,EP5-Crunchyroll
75989,390245,crunchyroll.com,652329,,EP6-Crunchyroll
75989,390246,crunchyroll.com,652331,,EP7-Crunchyroll
75989,390247,crunchyroll.com,652333,,EP8-Crunchyroll
75989,390248,crunchyroll.com,652335,,EP9-Crunchyroll
75989,390249,crunchyroll.com,652337,,EP10-Crunchyroll
75989,390250,crunchyroll.com,652339,,EP11-Crunchyroll
75989,390251,crunchyroll.com,652341,,EP12-Crunchyroll
75989,395871,crunchyroll.com,652343,,EP13-Crunchyroll
