subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
213076,751834,bilibili.com_cn,BV1ax411u7aM,,EP1-B站大陆
213076,751835,bilibili.com_cn,BV1sx411g75M,,EP2-B站大陆
213076,751836,bilibili.com_cn,BV1cx411u7uM,,EP3-B站大陆
213076,751837,bilibili.com_cn,BV1Tx411E7QB,,EP4-B站大陆
213076,751838,bilibili.com_cn,BV1Ex411j73h,,EP5-B站大陆
213076,751839,bilibili.com_cn,BV19x41157Qt,,EP6-B站大陆
213076,751840,bilibili.com_cn,BV1Dx411L7ZK,,EP7-B站大陆
213076,751841,bilibili.com_cn,BV1sx41157du,,EP8-B站大陆
213076,751842,bilibili.com_cn,BV1dW411a7G8,,EP9-B站大陆
213076,751843,bilibili.com_cn,BV1WW411h77r,,EP10-B站大陆
213076,751844,bilibili.com_cn,BV1XW411b7jf,,EP11-B站大陆
213076,751845,bilibili.com_cn,BV1HW411t7mW,,EP12-B站大陆
213076,751834,crunchyroll.com,749927,,EP1-Crunchyroll
213076,751835,crunchyroll.com,749929,,EP2-Crunchyroll
213076,751836,crunchyroll.com,749931,,EP3-Crunchyroll
213076,751837,crunchyroll.com,749933,,EP4-Crunchyroll
213076,751838,crunchyroll.com,749935,,EP5-Crunchyroll
213076,751839,crunchyroll.com,749937,,EP6-Crunchyroll
213076,751840,crunchyroll.com,749939,,EP7-Crunchyroll
213076,751841,crunchyroll.com,749941,,EP8-Crunchyroll
213076,751842,crunchyroll.com,749943,,EP9-Crunchyroll
213076,751843,crunchyroll.com,749945,,EP10-Crunchyroll
213076,751844,crunchyroll.com,749947,,EP11-Crunchyroll
213076,751845,crunchyroll.com,749949,,EP12-Crunchyroll
