id,name_jp,name_cn,name_en,mal_id,website,on_air_date,bgm_image_url
827,School Days,日在校园,School Days,2476,http://www.schooldays-anime.com/,2007-07-04 02:15:00+09,fa/3a/827_hh7ot
51,CLANNAD -クラナド- (第1期),CLANNAD (第1期),CLANNAD (Season 1),2167,https://www.tbs.co.jp/clannad/clannad1/,2007-10-05 01:55:00+09,28/38/51_z0Ly8
