subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
41488,193987,bilibili.com_cn,BV1oW411f77t,,EP1-B站大陆
41488,193988,bilibili.com_cn,BV1oW411f77t/index_2.html,,EP2-B站大陆
41488,193989,bilibili.com_cn,BV1oW411f77t/index_3.html,,EP3-B站大陆
41488,193990,bilibili.com_cn,BV1oW411f77t/index_4.html,,EP4-B站大陆
41488,193991,bilibili.com_cn,BV1oW411f77t/index_5.html,,EP5-B站大陆
41488,193992,bilibili.com_cn,BV1oW411f77t/index_6.html,,EP6-B站大陆
41488,193993,bilibili.com_cn,BV1oW411f77t/index_7.html,,EP7-B站大陆
41488,193994,bilibili.com_cn,BV1oW411f77t/index_8.html,,EP8-B站大陆
41488,193995,bilibili.com_cn,BV1oW411f77t/index_9.html,,EP9-B站大陆
41488,193996,bilibili.com_cn,BV1oW411f77t/index_10.html,,EP10-B站大陆
41488,193997,bilibili.com_cn,BV1oW411f77t/index_11.html,,EP11-B站大陆
41488,193998,bilibili.com_cn,BV1oW411f77t/index_12.html,,EP12-B站大陆
41488,193999,bilibili.com_cn,BV1oW411f77t/index_13.html,,EP13-B站大陆
41488,194000,bilibili.com_cn,BV1oW411f77t/index_14.html,,EP14-B站大陆
41488,194001,bilibili.com_cn,BV1oW411f77t/index_15.html,,EP15-B站大陆
41488,194002,bilibili.com_cn,BV1oW411f77t/index_16.html,,EP16-B站大陆
41488,194003,bilibili.com_cn,BV1oW411f77t/index_17.html,,EP17-B站大陆
41488,194004,bilibili.com_cn,BV1oW411f77t/index_18.html,,EP18-B站大陆
41488,194005,bilibili.com_cn,BV1oW411f77t/index_19.html,,EP19-B站大陆
41488,194006,bilibili.com_cn,BV1oW411f77t/index_20.html,,EP20-B站大陆
41488,194007,bilibili.com_cn,BV1oW411f77t/index_21.html,,EP21-B站大陆
41488,194008,bilibili.com_cn,BV1oW411f77t/index_22.html,,EP22-B站大陆
41488,194009,bilibili.com_cn,BV1oW411f77t/index_23.html,,EP23-B站大陆
41488,194010,bilibili.com_cn,BV1oW411f77t/index_24.html,,EP24-B站大陆
41488,193987,v.qq.com,b0031fjbn3c,,EP1-腾讯视频
41488,193988,v.qq.com,a003128dzk4,,EP2-腾讯视频
41488,193989,v.qq.com,e0031g0s8pm,,EP3-腾讯视频
41488,193990,v.qq.com,b0031ix4qq1,,EP4-腾讯视频
41488,193991,v.qq.com,m0031fuvz26,,EP5-腾讯视频
41488,193992,v.qq.com,r0031qdkeuz,,EP6-腾讯视频
41488,193993,v.qq.com,g0031gcm801,,EP7-腾讯视频
41488,193994,v.qq.com,q0031kblb7g,,EP8-腾讯视频
41488,193995,v.qq.com,k0031vowyum,,EP9-腾讯视频
41488,193996,v.qq.com,h0031lg71vp,,EP10-腾讯视频
41488,193997,v.qq.com,m0031xlvr87,,EP11-腾讯视频
41488,193998,v.qq.com,l0031sadlt9,,EP12-腾讯视频
41488,193999,v.qq.com,q0031c7sw2q,,EP13-腾讯视频
41488,194000,v.qq.com,u0031o02q0h,,EP14-腾讯视频
41488,194001,v.qq.com,k0031zozsum,,EP15-腾讯视频
41488,194002,v.qq.com,b00317ez8u5,,EP16-腾讯视频
41488,194003,v.qq.com,r0031b3l8w6,,EP17-腾讯视频
41488,194004,v.qq.com,e0031ey8r22,,EP18-腾讯视频
41488,194005,v.qq.com,a0031gad5go,,EP19-腾讯视频
41488,194006,v.qq.com,c00318is2mt,,EP20-腾讯视频
41488,194007,v.qq.com,a0031y1kc28,,EP21-腾讯视频
41488,194008,v.qq.com,y0031ze2gg1,,EP22-腾讯视频
41488,194009,v.qq.com,b0031t1ianz,,EP23-腾讯视频
41488,194010,v.qq.com,j0031ccqin7,,EP24-腾讯视频
41488,193987,crunchyroll.com,612921,,EP1-Crunchyroll
41488,193988,crunchyroll.com,612925,,EP2-Crunchyroll
41488,193989,crunchyroll.com,612927,,EP3-Crunchyroll
41488,193990,crunchyroll.com,612929,,EP4-Crunchyroll
41488,193991,crunchyroll.com,612931,,EP5-Crunchyroll
41488,193992,crunchyroll.com,612933,,EP6-Crunchyroll
41488,193993,crunchyroll.com,612935,,EP7-Crunchyroll
41488,193994,crunchyroll.com,612937,,EP8-Crunchyroll
41488,193995,crunchyroll.com,612939,,EP9-Crunchyroll
41488,193996,crunchyroll.com,612943,,EP10-Crunchyroll
41488,193997,crunchyroll.com,612945,,EP11-Crunchyroll
41488,193998,crunchyroll.com,612947,,EP12-Crunchyroll
41488,193999,crunchyroll.com,616689,,EP13-Crunchyroll
41488,194000,crunchyroll.com,616691,,EP14-Crunchyroll
41488,194001,crunchyroll.com,616693,,EP15-Crunchyroll
41488,194002,crunchyroll.com,616695,,EP16-Crunchyroll
41488,194003,crunchyroll.com,616697,,EP17-Crunchyroll
41488,194004,crunchyroll.com,616699,,EP18-Crunchyroll
41488,194005,crunchyroll.com,616701,,EP19-Crunchyroll
41488,194006,crunchyroll.com,616703,,EP20-Crunchyroll
41488,194007,crunchyroll.com,616705,,EP21-Crunchyroll
41488,194008,crunchyroll.com,616707,,EP22-Crunchyroll
41488,194009,crunchyroll.com,616709,,EP23-Crunchyroll
41488,194010,crunchyroll.com,616711,,EP24-Crunchyroll
