subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
266455,873545,bilibili.com_cn,BV19b411g7hP,,EP1-B站大陆
266455,873546,bilibili.com_cn,BV1nb411K7SA,,EP2-B站大陆
266455,873547,bilibili.com_cn,BV11b411G7Qk,,EP3-B站大陆
266455,873548,bilibili.com_cn,BV184411h7My,,EP4-B站大陆
266455,873549,bilibili.com_cn,BV1g441147BH,,EP5-B站大陆
266455,873550,bilibili.com_cn,BV1D4411Y75a,,EP6-B站大陆
266455,873551,bilibili.com_cn,BV1a441177zY,,EP7-B站大陆
266455,873552,bilibili.com_cn,BV1S4411L7PM,,EP8-B站大陆
266455,873553,bilibili.com_cn,BV1N4411p7P3,,EP9-B站大陆
266455,874066,bilibili.com_cn,BV1r4411K7gx,,EP10-B站大陆
266455,874067,bilibili.com_cn,BV1f4411P7zs,,EP11-B站大陆
266455,874068,bilibili.com_cn,BV1k441137KX,,EP12-B站大陆
266455,880603,bilibili.com_cn,BV1Qx411d7hk,,EP13-B站大陆
266455,880604,bilibili.com_cn,BV1e4411c7a8,,EP14-B站大陆
266455,880605,bilibili.com_cn,BV1wt411L7RS,,EP15-B站大陆
266455,880606,bilibili.com_cn,BV19t411J7dj,,EP16-B站大陆
266455,880607,bilibili.com_cn,BV1dt411A7Kc,,EP17-B站大陆
266455,880608,bilibili.com_cn,BV1ct411u7uJ,,EP18-B站大陆
266455,880609,bilibili.com_cn,BV1D4411Q7Eb,,EP19-B站大陆
266455,880610,bilibili.com_cn,BV1h4411Z7CJ,,EP20-B站大陆
266455,880611,bilibili.com_cn,BV1J4411r7PB,,EP21-B站大陆
266455,880612,bilibili.com_cn,BV1J4411B7mE,,EP22-B站大陆
266455,880613,bilibili.com_cn,BV1Y4411y7Ae,,EP23-B站大陆
266455,880614,bilibili.com_cn,BV1AJ411N7ba,,EP24-B站大陆
266455,880615,bilibili.com_cn,BV1NJ411G75t,,EP25-B站大陆
266455,873545,iqiyi.com,v_19rsiwqbe4,,EP1-爱奇艺
266455,873546,iqiyi.com,v_19rsjgfdvk,,EP2-爱奇艺
266455,873547,iqiyi.com,v_19rsfjrlho,,EP3-爱奇艺
266455,873548,iqiyi.com,v_19rsg3v0yc,,EP4-爱奇艺
266455,873549,iqiyi.com,v_19rsgq759w,,EP5-爱奇艺
266455,873550,iqiyi.com,v_19rsh4ltms,,EP6-爱奇艺
266455,873551,iqiyi.com,v_19rsm7k7fk,,EP7-爱奇艺
266455,873552,iqiyi.com,v_19rsnydm7o,,EP8-爱奇艺
266455,873553,iqiyi.com,v_19rsl92x2s,,EP9-爱奇艺
266455,874066,iqiyi.com,v_19rs9lv4og,,EP10-爱奇艺
266455,874067,iqiyi.com,v_19rsaikv4w,,EP11-爱奇艺
266455,874068,iqiyi.com,v_19rs8nkydc,,EP12-爱奇艺
266455,880603,iqiyi.com,v_19rsea74g0,,EP13-爱奇艺
266455,880604,iqiyi.com,v_19rscjfwf0,,EP14-爱奇艺
266455,880605,iqiyi.com,v_19rs0y93co,,EP15-爱奇艺
