subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
48031,230450,bilibili.com_cn,BV1Cs411D7cY,,EP1-B站大陆
48031,230451,bilibili.com_cn,BV1Cs411D7cY/index_2,,EP2-B站大陆
48031,230452,bilibili.com_cn,BV1Cs411D7cY/index_3,,EP3-B站大陆
48031,230453,bilibili.com_cn,BV1Cs411D7cY/index_4,,EP4-B站大陆
48031,230454,bilibili.com_cn,BV1Cs411D7cY/index_5,,EP5-B站大陆
48031,230455,bilibili.com_cn,BV1Cs411D7cY/index_6,,EP6-B站大陆
48031,230456,bilibili.com_cn,BV1Cs411D7cY/index_7,,EP7-B站大陆
48031,230457,bilibili.com_cn,BV1Cs411D7cY/index_8,,EP8-B站大陆
48031,230458,bilibili.com_cn,BV1Cs411D7cY/index_9,,EP9-B站大陆
48031,230459,bilibili.com_cn,BV1Cs411D7cY/index_10,,EP10-B站大陆
48031,230460,bilibili.com_cn,BV1Cs411D7cY/index_11,,EP11-B站大陆
48031,230461,bilibili.com_cn,BV1Cs411D7cY/index_12,,EP12-B站大陆
48031,230450,iqiyi.com,v_19rrifuvkr,,EP1-爱奇艺
48031,230451,iqiyi.com,v_19rrifuvkn,,EP2-爱奇艺
48031,230452,iqiyi.com,v_19rrifuvkg,,EP3-爱奇艺
48031,230453,iqiyi.com,v_19rrifuvki,,EP4-爱奇艺
48031,230454,iqiyi.com,v_19rrifuvji,,EP5-爱奇艺
48031,230455,iqiyi.com,v_19rrifuvjj,,EP6-爱奇艺
48031,230456,iqiyi.com,v_19rrifuvjd,,EP7-爱奇艺
48031,230457,iqiyi.com,v_19rrifuvjf,,EP8-爱奇艺
48031,230458,iqiyi.com,v_19rrifuvj4,,EP9-爱奇艺
48031,230459,iqiyi.com,v_19rrifuvj6,,EP10-爱奇艺
48031,230460,iqiyi.com,v_19rrifuvj7,,EP11-爱奇艺
48031,230461,iqiyi.com,v_19rrifuvjx,,EP12-爱奇艺
48031,230450,crunchyroll.com,620513,,EP1-Crunchyroll
48031,230451,crunchyroll.com,620515,,EP2-Crunchyroll
48031,230452,crunchyroll.com,620517,,EP3-Crunchyroll
48031,230453,crunchyroll.com,620519,,EP4-Crunchyroll
48031,230454,crunchyroll.com,620521,,EP5-Crunchyroll
48031,230455,crunchyroll.com,620523,,EP6-Crunchyroll
48031,230456,crunchyroll.com,620501,,EP7-Crunchyroll
48031,230457,crunchyroll.com,620503,,EP8-Crunchyroll
48031,230458,crunchyroll.com,620505,,EP9-Crunchyroll
48031,230459,crunchyroll.com,620507,,EP10-Crunchyroll
48031,230460,crunchyroll.com,620509,,EP11-Crunchyroll
48031,230461,crunchyroll.com,620511,,EP12-Crunchyroll
