subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
115908,513154,bilibili.com_cn,BV1fs411S7Zv,,EP1-B站大陆
115908,513155,bilibili.com_cn,BV1Ts411D7jG,,EP2-B站大陆
115908,513156,bilibili.com_cn,BV1ss411D7V4,,EP3-B站大陆
115908,513157,bilibili.com_cn,BV1Ys411D7MV,,EP4-B站大陆
115908,513158,bilibili.com_cn,BV18s411D7xo,,EP5-B站大陆
115908,513159,bilibili.com_cn,BV1zs411D7H8,,EP6-B站大陆
115908,513160,bilibili.com_cn,BV1Rs411D74F,,EP7-B站大陆
115908,513161,bilibili.com_cn,BV1ns411U7og,,EP8-B站大陆
115908,513162,bilibili.com_cn,BV1hs411U73G,,EP9-B站大陆
115908,513163,bilibili.com_cn,BV14s411U7Ud,,EP10-B站大陆
115908,513164,bilibili.com_cn,BV1qs411U7bi,,EP11-B站大陆
115908,513165,bilibili.com_cn,BV11s411U78u,,EP12-B站大陆
115908,513166,bilibili.com_cn,BV1ds411U7y3,,EP13-B站大陆
115908,566894,bilibili.com_cn,BV1Fs411R7zY,,EP14-B站大陆
115908,513154,crunchyroll.com,678371,,EP1-Crunchyroll
115908,513155,crunchyroll.com,678373,,EP2-Crunchyroll
115908,513156,crunchyroll.com,678375,,EP3-Crunchyroll
115908,513157,crunchyroll.com,678377,,EP4-Crunchyroll
115908,513158,crunchyroll.com,678379,,EP5-Crunchyroll
115908,513159,crunchyroll.com,678381,,EP6-Crunchyroll
115908,513160,crunchyroll.com,678383,,EP7-Crunchyroll
115908,513161,crunchyroll.com,678385,,EP8-Crunchyroll
115908,513162,crunchyroll.com,678387,,EP9-Crunchyroll
115908,513163,crunchyroll.com,678389,,EP10-Crunchyroll
115908,513164,crunchyroll.com,678391,,EP11-Crunchyroll
115908,513165,crunchyroll.com,678393,,EP12-Crunchyroll
115908,513166,crunchyroll.com,678395,,EP13-Crunchyroll
115908,566894,crunchyroll.com,714793,,EP14-Crunchyroll
