subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
299498,963501,bilibili.com_cn,BV1nf4y1R7Ud,,EP1-B站大陆
299498,963502,bilibili.com_cn,BV1aa4y1a78k,,EP2-B站大陆
299498,963503,bilibili.com_cn,BV1Qt4y1Q7GE,,EP3-B站大陆
299498,963504,bilibili.com_cn,BV1ci4y1G7iw,,EP4-B站大陆
299498,963505,bilibili.com_cn,BV1Pp4y1v76C,,EP5-B站大陆
299498,963506,bilibili.com_cn,BV1Kt4y1Q79X,,EP6-B站大陆
299498,963507,bilibili.com_cn,BV13k4y127Rt,,EP7-B站大陆
299498,963508,bilibili.com_cn,BV1N54y1v7tR,,EP8-B站大陆
299498,963509,bilibili.com_cn,BV1Xa4y177Rf,,EP9-B站大陆
299498,963510,bilibili.com_cn,BV1ri4y177RX,,EP10-B站大陆
299498,963511,bilibili.com_cn,BV15v411y7bw,,EP11-B站大陆
299498,963512,bilibili.com_cn,BV1354y117sm,,EP12-B站大陆
299498,963501,bilibili.com_hk,BV1vA411e7QA,,EP1-B站港台
299498,963502,bilibili.com_hk,BV1tA411v7Kf,,EP2-B站港台
299498,963503,bilibili.com_hk,BV12p4y1i71q,,EP3-B站港台
299498,963504,bilibili.com_hk,BV1WZ4y1M7yc,,EP4-B站港台
299498,963505,bilibili.com_hk,BV13K411T7n9,,EP5-B站港台
299498,963506,bilibili.com_hk,BV1dv411v7eF,,EP6-B站港台
299498,963507,bilibili.com_hk,BV1Mv411i7qo,,EP7-B站港台
299498,963508,bilibili.com_hk,BV16T4y1L75E,,EP8-B站港台
299498,963509,bilibili.com_hk,BV1Up4y1Y7Br,,EP9-B站港台
299498,963510,bilibili.com_hk,BV1V54y1m72i,,EP10-B站港台
299498,963511,bilibili.com_hk,BV1t54y1m7pN,,EP11-B站港台
299498,963512,bilibili.com_hk,BV1NZ4y1K7Tf,,EP12-B站港台
