subject_id,episode_id,service_id,episode_url_id,video_url_id,remark
66655,290414,crunchyroll.com,730775,,EP1-Crunchyroll
66655,290415,crunchyroll.com,730777,,EP2-Crunchyroll
66655,290416,crunchyroll.com,730779,,EP3-Crunchyroll
66655,290417,crunchyroll.com,730781,,EP4-Crunchyroll
66655,290418,crunchyroll.com,730783,,EP5-Crunchyroll
66655,290419,crunchyroll.com,730785,,EP6-Crunchyroll
66655,290420,crunchyroll.com,730787,,EP7-Crunchyroll
66655,290421,crunchyroll.com,730789,,EP8-Crunchyroll
66655,290422,crunchyroll.com,730791,,EP9-Crunchyroll
66655,290423,crunchyroll.com,730793,,EP10-Crunchyroll
66655,290424,crunchyroll.com,730795,,EP11-Crunchyroll
66655,320906,crunchyroll.com,730797,,EP12-Crunchyroll
